Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,Biological Process,Cellular Component,Molecular Function,Pfam IDs,Entrez Gene ID,Ensembl Gene ID,Chromosome,WikiPathways,Gene Symbol,KEGG Pathways,Reactome Pathways,# Protein Pathway Groups,# Razor Peptides,"Abundances (Normalized): F1: 126, Sample","Abundances (Normalized): F1: 127N, Sample","Abundances (Normalized): F1: 127C, Sample","Abundances (Normalized): F1: 128N, Sample","Abundances (Normalized): F1: 128C, Sample","Abundances (Normalized): F1: 129N, Sample","Abundances (Normalized): F1: 129C, Sample","Abundances (Normalized): F1: 130N, Sample","Abundances (Normalized): F1: 130C, Sample","Abundances (Normalized): F1: 131, Sample","Abundance: F1: 126, Sample","Abundance: F1: 127N, Sample","Abundance: F1: 127C, Sample","Abundance: F1: 128N, Sample","Abundance: F1: 128C, Sample","Abundance: F1: 129N, Sample","Abundance: F1: 129C, Sample","Abundance: F1: 130N, Sample","Abundance: F1: 130C, Sample","Abundance: F1: 131, Sample","Found in Sample: [S1] F1: 126, Sample","Found in Sample: [S3] F1: 127C, Sample","Found in Sample: [S2] F1: 127N, Sample","Found in Sample: [S5] F1: 128C, Sample","Found in Sample: [S4] F1: 128N, Sample","Found in Sample: [S7] F1: 129C, Sample","Found in Sample: [S6] F1: 129N, Sample","Found in Sample: [S9] F1: 130C, Sample","Found in Sample: [S8] F1: 130N, Sample","Found in Sample: [S10] F1: 131, Sample",# Protein Groups,Modifications
FALSE,High,Master Protein,Q96I99,"Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG2 PE=1 SV=2",0,FALSE,89.635,53,19,25,19,432,46.5,6.39,84.66,19,metabolic process,membrane;mitochondrion;organelle lumen,catalytic activity;metal ion binding;nucleotide binding;protein binding,"Pf00549, Pf01071, Pf08442, Pf13549",8801,ENSG00000172340.14,3,TCA Cycle and Deficiency of Pyruvate Dehydrogenase complex (PDHc); TCA Cycle,SUCLG2,Carbon metabolism; Citrate cycle (TCA cycle); Metabolic pathways; Propanoate metabolism,Citric acid cycle (TCA cycle),10,0,4960.5,6372.6,5801.2,4007.6,4170.2,3850.8,3224,2989.2,2390.4,2285.6,4726.9,6372.6,5063.8,3482.6,2680.8,1419.6,931,744.2,401.6,339,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P22033,"Methylmalonyl-CoA mutase, mitochondrial OS=Homo sapiens OX=9606 GN=MMUT PE=1 SV=4",0,FALSE,89.532,32,17,20,17,750,83.1,6.93,66.56,17,metabolic process,mitochondrion;organelle lumen,catalytic activity;metal ion binding,"Pf01642, Pf02310",4594,ENSG00000146085.7,6,Vitamin B12 Metabolism; Amino Acid metabolism,MUT,"Metabolic pathways; Valine, leucine and isoleucine degradation; Carbon metabolism; Glyoxylate and dicarboxylate metabolism; Propanoate metabolism","Cobalamin (Cbl, vitamin B12) transport and metabolism; Defective MMAA causes methylmalonic aciduria type cblA; Propionyl-CoA catabolism; Defective MUT causes methylmalonic aciduria mut type",21,0,1581.3,1557.7,1587.5,1411.5,1863.4,1743.7,1162.9,1172.7,837.2,813.5,1506.9,1557.7,1385.7,1226.6,1197.9,642.9,335.8,291.9,140.7,120.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q13561,Dynactin subunit 2 OS=Homo sapiens OX=9606 GN=DCTN2 PE=1 SV=4,0,FALSE,89.516,49,17,32,17,401,44.2,5.21,111.95,17,cell organization and biogenesis;cell proliferation;regulation of biological process;transport,chromosome;cytoplasm;cytoskeleton;cytosol;membrane,catalytic activity;motor activity;protein binding,Pf04912,10540,ENSG00000175203.15,12,,DCTN2,Huntington's disease; Vasopressin-regulated water reabsorption,COPI-independent Golgi-to-ER retrograde traffic; Regulation of PLK1 Activity at G2/M Transition; AURKA Activation by TPX2; Anchoring of the basal body to the plasma membrane; Recruitment of NuMA to mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes; Loss of Nlp from mitotic centrosomes; COPI-mediated anterograde transport; MHC class II antigen presentation; HSP90 chaperone cycle for steroid hormone receptors (SHR),35,0,4557,4911.5,4599.3,4601.3,5021.8,5944.3,4921.6,5791.5,5095.8,7382,4342.4,4911.5,4014.7,3998.6,3228.3,2191.5,1421.2,1441.8,856.1,1094.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,E7EQ69,N-alpha-acetyltransferase 50 OS=Homo sapiens OX=9606 GN=NAA50 PE=1 SV=1,0,FALSE,89.493,67,16,25,16,168,19.3,8.81,87.99,16,cell organization and biogenesis;metabolic process,cytoplasm;cytosol;nucleus,catalytic activity;protein binding,"Pf00583, Pf13420, Pf13508, Pf13527, Pf13673",80218,ENSG00000121579.12,3,Metapathway biotransformation,NAA50,,,1,0,4959.6,5160.5,5247.8,3783.1,3305.1,2491.5,2398.1,2349,2593.1,2257.2,4726,5160.5,4580.8,3287.6,2124.7,918.5,692.5,584.8,435.7,334.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,A8MUM1,EARP and GARP complex-interacting protein 1 OS=Homo sapiens OX=9606 GN=EIPR1 PE=1 SV=2,0,FALSE,89.484,42,13,23,13,414,46.3,5.07,76.03,13,,,protein binding,Pf00400,7260,ENSG00000032389.12,2,,TSSC1; EIPR1,,,0,0,3661.3,3781,3803.8,3622.9,3966.8,4252,3558,3337.5,3444.8,2886.2,3488.9,3781,3320.3,3148.3,2550.1,1567.6,1027.4,830.9,578.8,428.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O14745,Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Homo sapiens OX=9606 GN=SLC9A3R1 PE=1 SV=4,0,FALSE,89.441,50,15,24,15,358,38.8,5.77,83.84,15,cell differentiation;cell organization and biogenesis;cellular homeostasis;regulation of biological process;response to stimulus;transport,cytoplasm;cytoskeleton;membrane;nucleus,protein binding;structural molecule activity,"Pf00595, Pf09007, Pf13180",9368,ENSG00000109062.11,17,,SLC9A3R1,,,0,0,2682.4,2855.6,3276.6,2761.2,3343.8,4108.4,3295.6,5260,4783.1,6635.8,2556.1,2855.6,2860.1,2399.5,2149.5,1514.6,951.7,1309.5,803.6,984.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P41240,Tyrosine-protein kinase CSK OS=Homo sapiens OX=9606 GN=CSK PE=1 SV=1,0,FALSE,89.393,54,20,29,20,450,50.7,7.06,82.4,20,cell differentiation;cell organization and biogenesis;defense response;metabolic process;regulation of biological process;response to stimulus,cytoplasm;cytosol;membrane,catalytic activity;metal ion binding;nucleotide binding;protein binding,"Pf00017, Pf00018, Pf00069, Pf07653, Pf07714, Pf14604",1445,ENSG00000103653.16,15,Integrin-mediated Cell Adhesion; VEGFA-VEGFR2 Signaling Pathway; Chemokine signaling pathway; EGF/EGFR Signaling Pathway; Regulation of Actin Cytoskeleton,CSK,Epithelial cell signaling in Helicobacter pylori infection,PD-1 signaling; Signaling by BRAF and RAF fusions; Phosphorylation of CD3 and TCR zeta chains; MAP2K and MAPK activation; Integrin alphaIIb beta3 signaling; Signaling by RAS mutants; Signaling by high-kinase activity BRAF mutants; Signaling by moderate kinase activity BRAF mutants; Paradoxical activation of RAF signaling by kinase inactive BRAF; GAB1 signalosome; Interleukin-20 family signaling,36,0,6216.9,6131.2,6076.4,4663,4175.4,3475.6,3649.1,3876,4027.2,3484.2,5924.1,6131.2,5304.1,4052.2,2684.1,1281.3,1053.7,964.9,676.6,516.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O95834,Echinoderm microtubule-associated protein-like 2 OS=Homo sapiens OX=9606 GN=EML2 PE=1 SV=1,0,FALSE,89.225,35,17,21,17,649,70.6,6.32,79.03,17,regulation of biological process,cytoplasm;cytoskeleton,protein binding,"Pf00400, Pf03451",24139,ENSG00000125746.16,19,,EML2,,,0,0,4548.3,3870.2,3735.1,4650,4004.3,3055,2275,2408.7,2287.2,2232.1,4334.1,3870.2,3260.3,4040.9,2574.2,1126.3,656.9,599.6,384.3,331.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O96019,Actin-like protein 6A OS=Homo sapiens OX=9606 GN=ACTL6A PE=1 SV=1,0,FALSE,89.144,38,13,24,13,429,47.4,5.6,84.77,13,cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus,membrane;nucleus,DNA binding;protein binding,Pf00022,86,ENSG00000136518.16,3,Gastric Cancer Network 1,ACTL6A,,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known; UCH proteinases; DNA Damage Recognition in GG-NER; RMTs methylate histone arginines; HATs acetylate histones,18,0,3460.1,3293.8,2705.1,3272.1,3399.4,3009,2389.7,2421.2,2010.7,2130.1,3297.2,3293.8,2361.3,2843.5,2185.3,1109.3,690.1,602.8,337.8,315.9,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P46783,40S ribosomal protein S10 OS=Homo sapiens OX=9606 GN=RPS10 PE=1 SV=1,0,FALSE,89.058,55,14,40,13,165,18.9,10.15,112.81,14,cell organization and biogenesis;metabolic process;transport,cytoplasm;cytosol;membrane;nucleus;ribosome,protein binding;RNA binding;structural molecule activity,Pf03501,6204,ENSG00000124614.13,6,Cytoplasmic Ribosomal Proteins,RPS10,Ribosome,"Peptide chain elongation; Eukaryotic Translation Termination; Viral mRNA Translation; Formation of the ternary complex, and subsequently, the 43S complex; L13a-mediated translational silencing of Ceruloplasmin expression; Selenocysteine synthesis; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); GTP hydrolysis and joining of the 60S ribosomal subunit; Ribosomal scanning and start codon recognition; Major pathway of rRNA processing in the nucleolus and cytosol; Regulation of expression of SLITs and ROBOs; Translation initiation complex formation; Formation of a pool of free 40S subunits; SRP-dependent cotranslational protein targeting to membrane",38,0,4638.2,4536.9,3647.9,4616.4,6174.6,6143.9,7332,4880.6,2679.8,2786,4419.8,4536.9,3184.3,4011.7,3969.4,2265.1,2117.2,1215,450.2,413.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q04837,"Single-stranded DNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SSBP1 PE=1 SV=1",0,FALSE,89.051,68,12,30,12,148,17.2,9.6,109.9,12,cell organization and biogenesis;metabolic process;regulation of biological process,mitochondrion;nucleus;organelle lumen,DNA binding;protein binding;RNA binding,Pf00436,6742,ENSG00000106028.10,7,,SSBP1,Mismatch repair; Homologous recombination; DNA replication,Transcriptional activation of mitochondrial biogenesis,6,0,3738.5,3826.9,4073.1,3724,4388.9,5223.4,6507.9,6866,9014.5,9436.6,3562.5,3826.9,3555.4,3236.2,2821.5,1925.7,1879.3,1709.3,1514.5,1399.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P53992,Protein transport protein Sec24C OS=Homo sapiens OX=9606 GN=SEC24C PE=1 SV=3,0,FALSE,88.705,25,23,29,22,1094,118.2,7.06,88.01,23,cell organization and biogenesis;regulation of biological process;transport,cytoplasm;cytosol;endoplasmic reticulum;membrane,metal ion binding;protein binding,"Pf00626, Pf03154, Pf04503, Pf04652, Pf04810, Pf04811, Pf04815, Pf07223, Pf08033, Pf09606, Pf09770, Pf15449",9632,ENSG00000176986.15,10,Sterol Regulatory Element-Binding Proteins (SREBP) signalling,SEC24C,Protein processing in endoplasmic reticulum,"Regulation of cholesterol biosynthesis by SREBP (SREBF); Cargo concentration in the ER; Antigen Presentation: Folding, assembly and peptide loading of class I MHC; COPII (Coat Protein 2) Mediated Vesicle Transport; MHC class II antigen presentation",20,1,4002.9,4599.4,4763.1,4115.5,3993.7,2927.7,2860.5,2979.4,2467.4,2816.2,3814.4,4599.4,4157.7,3576.4,2567.4,1079.3,826,741.7,414.5,417.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P50453,Serpin B9 OS=Homo sapiens OX=9606 GN=SERPINB9 PE=1 SV=1,0,FALSE,88.572,57,20,36,19,376,42.4,5.86,109.91,20,cell death;regulation of biological process;response to stimulus,cytoplasm;cytosol;membrane;nucleus,enzyme regulator activity;protein binding,Pf00079,5272,ENSG00000170542.5,6,,SERPINB9,Amoebiasis,,1,0,5802.4,5301.3,5867.8,5080.8,6249.9,7480.9,8087.9,3802.4,2847.6,3149.3,5529.2,5301.3,5122,4415.2,4017.8,2758,2335.5,946.6,478.4,467.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,A0A1W2PNX8,Protein unc-45 homolog A OS=Homo sapiens OX=9606 GN=UNC45A PE=1 SV=1,0,FALSE,88.482,22,20,27,20,1084,118.3,6.71,88.2,20,,,protein binding,"Pf00515, Pf07719, Pf11701, Pf12895, Pf13181, Pf13414, Pf13424, Pf13432, Pf14559",,ENSG00000140553.17,15,,,,,0,0,4332.7,4394.1,3756.9,3433.5,3008.2,2699.1,2583.8,3253.9,2811.7,2489,4128.7,4394.1,3279.4,2983.7,1933.9,995.1,746.1,810,472.4,369.2,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q13620,Cullin-4B OS=Homo sapiens OX=9606 GN=CUL4B PE=1 SV=4,0,FALSE,88.375,26,29,37,13,913,103.9,7.37,106.69,29,cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus,cytosol;nucleus,catalytic activity;DNA binding;protein binding,"Pf00888, Pf10557",8450,ENSG00000158290.16,X,Mesodermal Commitment Pathway,CUL4B,Nucleotide excision repair; Ubiquitin mediated proteolysis,Formation of Incision Complex in GG-NER; DNA Damage Recognition in GG-NER; Gap-filling DNA repair synthesis and ligation in TC-NER; Recognition of DNA damage by PCNA-containing replication complex; Dual incision in TC-NER; Formation of TC-NER Pre-Incision Complex; Dual Incision in GG-NER; Neddylation,18,0,1837,2117.9,2259.1,1847.1,2370.1,2570.3,2003.8,1650.3,1236.2,1230.8,1750.5,2117.9,1972,1605.1,1523.7,947.6,578.6,410.8,207.7,182.5,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O95817,BAG family molecular chaperone regulator 3 OS=Homo sapiens OX=9606 GN=BAG3 PE=1 SV=3,0,FALSE,88.002,28,16,26,9,575,61.6,6.95,92.23,16,cell death;metabolic process;regulation of biological process;response to stimulus,cytoplasm;cytosol;membrane;nucleus,enzyme regulator activity;nucleotide binding;protein binding,"Pf00397, Pf02179",9531,ENSG00000151929.9,10,,BAG3,,Regulation of HSF1-mediated heat shock response,4,7,1922,2034.4,1973.6,1993,2276.7,3016.3,1898.5,3585.4,3512.4,5244.1,1831.5,2034.4,1722.8,1732,1463.6,1112,548.2,892.6,590.1,777.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P31151,Protein S100-A7 OS=Homo sapiens OX=9606 GN=S100A7 PE=1 SV=4,0,FALSE,87.686,59,9,36,4,101,11.5,6.77,124.88,9,cell differentiation;defense response;regulation of biological process;response to stimulus;transport,cytoplasm;cytosol;endoplasmic reticulum;extracellular;nucleus;organelle lumen,metal ion binding;protein binding,Pf01023,6278,ENSG00000143556.8,1,,S100A7,,Neutrophil degranulation; Metal sequestration by antimicrobial proteins,5,9,10086.5,1991.8,2324.5,12576.4,2307.6,2527.5,3918.1,3555.1,6399.9,5503.3,9611.6,1991.8,2029,10929,1483.4,931.8,1131.4,885,1075.2,816.3,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,H0YGR4,"Oligoribonuclease, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=REXO2 PE=1 SV=1",0,FALSE,87.619,53,13,22,13,192,22.1,8.24,84.09,13,metabolic process,mitochondrion,catalytic activity,Pf00929,,ENSG00000076043.9,11,,,,,0,0,3671.9,3286,3562.4,3495.8,3747.8,4498.3,6274.4,6317,9504.2,11014.3,3499,3286,3109.6,3037.9,2409.3,1658.4,1811.8,1572.6,1596.8,1633.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q5TD07,Ribosyldihydronicotinamide dehydrogenase [quinone] OS=Homo sapiens OX=9606 GN=NQO2 PE=1 SV=1,0,FALSE,87.595,69,13,22,13,193,21.5,6.52,78.33,13,metabolic process;regulation of biological process;response to stimulus,cytosol,catalytic activity;metal ion binding;nucleotide binding;protein binding,Pf02525,4835,ENSG00000124588.19,6,Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling,NQO2,,,1,0,2768.6,2622.5,2779.3,2686,2952.4,3533.9,4377.1,4444.7,4664.1,2241.1,2638.2,2622.5,2426,2334.2,1898,1302.8,1264,1106.5,783.6,332.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8N1G4,Leucine-rich repeat-containing protein 47 OS=Homo sapiens OX=9606 GN=LRRC47 PE=1 SV=1,0,FALSE,87.591,34,20,31,20,583,63.4,8.28,95.54,20,metabolic process,,catalytic activity;protein binding;RNA binding,"Pf03483, Pf12799, Pf13855",57470,ENSG00000130764.9,1,,LRRC47,,,0,0,4928.2,5232.3,5434.9,5172.2,6347.1,6015,4432.4,3996.7,3184.6,3191.8,4696.1,5232.3,4744.1,4494.7,4080.3,2217.5,1279.9,995,535,473.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P52292,Importin subunit alpha-1 OS=Homo sapiens OX=9606 GN=KPNA2 PE=1 SV=1,0,FALSE,87.525,35,14,25,14,529,57.8,5.4,90,14,metabolic process;regulation of biological process;transport,cytoplasm;cytosol;membrane;nucleus,protein binding;RNA binding;transporter activity,"Pf00514, Pf01749, Pf13513, Pf13646",3838,ENSG00000182481.8,17,,KPNA2,Influenza A,ISG15 antiviral mechanism;  NS1 Mediated Effects on Host Pathways; Sensing of DNA Double Strand Breaks,15,0,3057.9,3666.4,3421.9,2490.7,2213.9,1860.1,1966.3,2014.2,2131.9,1966.4,2913.9,3666.4,2987,2164.5,1423.2,685.7,567.8,501.4,358.2,291.7,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P31943,Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens OX=9606 GN=HNRNPH1 PE=1 SV=4,0,FALSE,87.327,47,16,26,6,449,49.2,6.3,97.52,16,metabolic process;regulation of biological process;response to stimulus,cytosol;membrane;nucleus;spliceosomal complex,protein binding;RNA binding,"Pf00076, Pf08080, Pf14259",3187,ENSG00000169045.17; ENSG00000284254.1,5; CHR_HG30_PATCH,Mecp2 and Associated Rett Syndrome; mRNA Processing,HNRNPH1,,mRNA Splicing - Major Pathway; FGFR2 alternative splicing,11,11,3383.6,3590.6,3429.1,3326.6,3068.1,2563.8,2279.5,2305,2028.3,1841.1,3224.3,3590.6,2993.2,2890.8,1972.3,945.2,658.2,573.8,340.8,273.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P49593,Protein phosphatase 1F OS=Homo sapiens OX=9606 GN=PPM1F PE=1 SV=3,0,FALSE,87.285,37,15,33,15,454,49.8,5.1,102.53,15,cell death;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus,cytosol,catalytic activity;metal ion binding;protein binding,"Pf00481, Pf13672",9647,ENSG00000100034.13,22,,PPM1F,,,0,0,3209.4,3569.7,4104,3593.9,4168.1,4085.6,3191,2987,2714.9,2751.1,3058.3,3569.7,3582.4,3123.1,2679.4,1506.2,921.4,743.6,456.1,408.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,E9PHY5,Band 4.1-like protein 2 OS=Homo sapiens OX=9606 GN=EPB41L2 PE=1 SV=1,0,FALSE,87.258,26,22,31,18,935,104.3,5.39,91.5,22,cell division;cell organization and biogenesis;transport,cytoskeleton;cytosol;membrane;nucleus,protein binding;structural molecule activity,"Pf00373, Pf05902, Pf08736, Pf09379, Pf09380",2037,ENSG00000079819.18,6,,EPB41L2,,,0,3,2870.1,3552.9,3671.9,3011,3806.7,4229,3449.2,3749.8,7843.1,4805.5,2734.9,3552.9,3205.2,2616.6,2447.1,1559.1,996,933.5,1317.7,712.8,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96DG6,Carboxymethylenebutenolidase homolog OS=Homo sapiens OX=9606 GN=CMBL PE=1 SV=1,0,FALSE,87.193,49,19,39,19,245,28,7.18,124.52,19,metabolic process,cytoplasm;cytosol,catalytic activity,"Pf00326, Pf01738, Pf12695",134147,ENSG00000164237.8,5,,CMBL,Metabolic pathways,Phase I - Functionalization of compounds,4,0,9181.5,9552.6,10105.4,8717.3,11004.8,10933.6,11023.4,8184.7,5992.8,3840.5,8749.1,9552.6,8821,7575.4,7074.5,4030.9,3183.2,2037.6,1006.8,569.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q14141,Septin-6 OS=Homo sapiens OX=9606 GN=SEPTIN6 PE=1 SV=4,0,FALSE,87.182,38,16,26,7,434,49.7,6.67,82.28,16,cell differentiation;cell division,chromosome;cytoplasm;cytoskeleton,nucleotide binding;protein binding,Pf00735,23157,ENSG00000125354.22,X,,SEPT6,Bacterial invasion of epithelial cells,,1,0,487.1,524.1,589.8,494.5,636.6,719.5,884.5,744.7,484.7,413.8,464.2,524.1,514.9,429.7,409.2,265.2,255.4,185.4,81.4,61.4,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P32929,Cystathionine gamma-lyase OS=Homo sapiens OX=9606 GN=CTH PE=1 SV=3,0,FALSE,87.181,49,17,27,17,405,44.5,6.7,106.94,17,cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus,cytoplasm;cytosol,catalytic activity;protein binding,"Pf00155, Pf00266, Pf01041, Pf01053",1491,ENSG00000116761.11,1,Selenium Micronutrient Network; Vitamin B12 Metabolism; Folate Metabolism; Trans-sulfuration pathway; Trans-sulfuration and one carbon metabolism; Amino Acid metabolism; One carbon metabolism and related pathways,CTH,"Metabolic pathways; Selenocompound metabolism; Cysteine and methionine metabolism; Biosynthesis of amino acids; Glycine, serine and threonine metabolism","Metabolism of ingested SeMet, Sec, MeSec into H2Se; Degradation of cysteine and homocysteine; Cysteine formation from homocysteine",19,0,3413.3,3785.6,4232.8,3777.9,4349.9,5119.5,6674.3,6153,7462.1,8381,3252.5,3785.6,3694.8,3283,2796.4,1887.4,1927.3,1531.8,1253.7,1243.1,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q5JSL0,High mobility group nucleosome-binding domain-containing protein 5 (Fragment) OS=Homo sapiens OX=9606 GN=HMGN5 PE=1 SV=1,0,FALSE,87.174,47,8,18,8,148,16.5,4.72,73.17,8,cell organization and biogenesis;metabolic process;regulation of biological process,chromosome;nucleus,DNA binding;protein binding;RNA binding,Pf01101,79366,ENSG00000198157.10,X,,HMGN5,,,0,0,1863.5,2015.5,2170.3,2138.5,2715.5,3290.4,4766.9,4868,6988.9,6955,1775.8,2015.5,1894.4,1858.4,1745.6,1213.1,1376.5,1211.9,1174.2,1031.6,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P49748,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1",0,FALSE,87.103,38,20,27,20,655,70.3,8.75,68.83,20,cell differentiation;metabolic process;regulation of biological process;response to stimulus,cytosol;membrane;mitochondrion;nucleus;organelle lumen,catalytic activity;nucleotide binding,"Pf00441, Pf02770, Pf02771, Pf08028",37,ENSG00000072778.19,17,Fatty Acid Beta Oxidation; Mitochondrial LC-Fatty Acid Beta-Oxidation,ACADVL,Metabolic pathways; Fatty acid metabolism; Fatty acid degradation,Beta oxidation of palmitoyl-CoA to myristoyl-CoA; XBP1(S) activates chaperone genes,15,0,3948.6,2927.9,3132.4,3305.4,3651.5,4037.5,3817.4,3721.2,3215.9,2361.2,3762.7,2927.9,2734.3,2872.5,2347.4,1488.5,1102.3,926.4,540.3,350.2,High,High,High,High,High,High,High,High,High,High,1,
